Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,id,t,pos.x,pos.y,pos.z,mean.x,mean.y,mean.z,hrp.x,hrp.y,hrp.z,noga,nora,ranges
1664959702,11585,1664959701,965027386,RTLS/27956,27956,739035,2.279999971,-0.07,0.959999979,-1.080000043,-0.99000001,0.949999988,-1.262047529,-0.148352981,-0.034906585,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.4600000381469727
mean: 3.0799999237060547
var: 0.7089999914169312
fpp: -32.77000045776367
rxp: -29.43000030517578
csn: 124.0
cmn: 3186.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.359999895095825
mean: 2.9700000286102295
var: 0.5540000200271606
fpp: -35.290000915527344
rxp: -29.649999618530273
csn: 56.0
cmn: 1175.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.7200000286102295
mean: 2.940000057220459
var: 0.4519999921321869
fpp: -36.529998779296875
rxp: -28.84000015258789
csn: 84.0
cmn: 1825.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.509999990463257
mean: 3.0
var: 0.5740000009536743
fpp: -32.540000915527344
rxp: -30.110000610351562
csn: 72.0
cmn: 1939.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 2.5999999046325684
mean: 2.890000104904175
var: 3.799999952316284
fpp: -32.95000076293945
rxp: -29.68000030517578
csn: 88.0
cmn: 2002.0
toc: 0
ra: 1]"
1664959702,11586,1664959702,15780984,RTLS/27956,27956,739086,2.279999971,-0.07,0.959999979,-1.080000043,-0.99000001,0.949999988,-1.252273679,-0.145036861,-0.037000977,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.4600000381469727
mean: 3.0799999237060547
var: 0.7089999914169312
fpp: -32.77000045776367
rxp: -29.43000030517578
csn: 124.0
cmn: 3186.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.359999895095825
mean: 2.9700000286102295
var: 0.5540000200271606
fpp: -35.290000915527344
rxp: -29.649999618530273
csn: 56.0
cmn: 1175.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.7200000286102295
mean: 2.940000057220459
var: 0.4519999921321869
fpp: -36.529998779296875
rxp: -28.84000015258789
csn: 84.0
cmn: 1825.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.509999990463257
mean: 3.0
var: 0.5740000009536743
fpp: -32.540000915527344
rxp: -30.110000610351562
csn: 72.0
cmn: 1939.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 2.5999999046325684
mean: 2.890000104904175
var: 3.799999952316284
fpp: -32.95000076293945
rxp: -29.68000030517578
csn: 88.0
cmn: 2002.0
toc: 0
ra: 1]"
1664959702,11587,1664959702,90355896,RTLS/27956,27956,739160,2.289999962,-0.039999999,0.790000021,-1.080000043,-0.99000001,0.949999988,-1.256637096,-0.147305787,-0.033859387,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.390000104904175
mean: 3.069999933242798
var: 0.7120000123977661
fpp: -33.13999938964844
rxp: -30.5
csn: 144.0
cmn: 3775.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.2899999618530273
mean: 2.9700000286102295
var: 0.5490000247955322
fpp: -33.95000076293945
rxp: -27.360000610351562
csn: 96.0
cmn: 1396.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.640000104904175
mean: 2.930000066757202
var: 0.4449999928474426
fpp: -32.790000915527344
rxp: -27.18000030517578
csn: 84.0
cmn: 1579.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.5299999713897705
mean: 3.0
var: 0.5730000138282776
fpp: -33.209999084472656
rxp: -30.399999618530273
csn: 88.0
cmn: 2348.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 2.680000066757202
mean: 2.9000000953674316
var: 3.7899999618530273
fpp: -33.040000915527344
rxp: -30.229999542236328
csn: 80.0
cmn: 2040.0
toc: 0
ra: 1]"
1664959702,11588,1664959702,140878018,RTLS/27956,27956,739211,2.289999962,-0.039999999,0.790000021,-1.080000043,-0.99000001,0.949999988,-1.271995902,-0.141720727,-0.032812189,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.390000104904175
mean: 3.069999933242798
var: 0.7120000123977661
fpp: -33.31999969482422
rxp: -30.40999984741211
csn: 120.0
cmn: 3188.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.2899999618530273
mean: 2.9700000286102295
var: 0.5490000247955322
fpp: -33.95000076293945
rxp: -27.360000610351562
csn: 96.0
cmn: 1396.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.640000104904175
mean: 2.930000066757202
var: 0.4449999928474426
fpp: -33.0099983215332
rxp: -27.56999969482422
csn: 80.0
cmn: 1507.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.5299999713897705
mean: 3.0
var: 0.5730000138282776
fpp: -33.209999084472656
rxp: -30.399999618530273
csn: 88.0
cmn: 2348.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 2.680000066757202
mean: 2.9000000953674316
var: 3.7899999618530273
fpp: -33.040000915527344
rxp: -30.229999542236328
csn: 80.0
cmn: 2040.0
toc: 0
ra: 1]"
1664959702,11589,1664959702,215838570,RTLS/27956,27956,739286,2.24000001,0.159999996,0.980000019,-1.080000043,-0.99000001,0.949999988,-1.289449215,-0.142942458,-0.044680428,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.369999885559082
mean: 3.069999933242798
var: 0.7160000205039978
fpp: -33.810001373291016
rxp: -30.8799991607666
csn: 80.0
cmn: 1990.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.3499999046325684
mean: 2.9600000381469727
var: 0.5460000038146973
fpp: -33.34000015258789
rxp: -28.25
csn: 64.0
cmn: 1277.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.4700000286102295
mean: 2.9200000762939453
var: 0.43799999356269836
fpp: -38.38999938964844
rxp: -30.1200008392334
csn: 72.0
cmn: 1721.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.4800000190734863
mean: 3.0
var: 0.5740000009536743
fpp: -31.950000762939453
rxp: -29.799999237060547
csn: 68.0
cmn: 1747.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 2.7899999618530273
mean: 2.9100000858306885
var: 3.7799999713897705
fpp: -34.9900016784668
rxp: -30.559999465942383
csn: 104.0
cmn: 2741.0
toc: 0
ra: 1]"
1664959702,11590,1664959702,266926051,RTLS/27956,27956,739337,2.24000001,0.159999996,0.980000019,-1.080000043,-0.99000001,0.949999988,-1.330813527,-0.154985234,-0.060039327,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.369999885559082
mean: 3.069999933242798
var: 0.7160000205039978
fpp: -33.810001373291016
rxp: -30.8799991607666
csn: 80.0
cmn: 1990.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.3499999046325684
mean: 2.9600000381469727
var: 0.5460000038146973
fpp: -32.18000030517578
rxp: -27.979999542236328
csn: 72.0
cmn: 1273.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.4700000286102295
mean: 2.9200000762939453
var: 0.43799999356269836
fpp: -38.38999938964844
rxp: -30.1200008392334
csn: 72.0
cmn: 1721.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.4800000190734863
mean: 3.0
var: 0.5740000009536743
fpp: -31.950000762939453
rxp: -29.799999237060547
csn: 68.0
cmn: 1747.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 2.7899999618530273
mean: 2.9100000858306885
var: 3.7799999713897705
fpp: -34.9900016784668
rxp: -30.559999465942383
csn: 104.0
cmn: 2741.0
toc: 0
ra: 1]"
1664959702,11591,1664959702,341690052,RTLS/27956,27956,739411,10.22000027,-7.400000095,-22.88999939,-1.080000043,-0.99000001,0.939999998,-1.361356854,-0.150447384,-0.063180916,5,4,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.390000104904175
mean: 3.059999942779541
var: 0.718999981880188
fpp: -32.529998779296875
rxp: -28.6200008392334
csn: 160.0
cmn: 3570.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.3499999046325684
mean: 2.9600000381469727
var: 0.5460000038146973
fpp: -32.18000030517578
rxp: -27.979999542236328
csn: 72.0
cmn: 1273.0
toc: 1
ra: 0, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.4200000762939453
mean: 2.9100000858306885
var: 0.4320000112056732
fpp: -35.91999816894531
rxp: -29.610000610351562
csn: 68.0
cmn: 1555.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.5799999237060547
mean: 3.0
var: 0.5740000009536743
fpp: -32.08000183105469
rxp: -29.68000030517578
csn: 72.0
cmn: 1932.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 2.880000114440918
mean: 2.9200000762939453
var: 3.7699999809265137
fpp: -33.369998931884766
rxp: -29.75
csn: 68.0
cmn: 1607.0
toc: 0
ra: 1]"
1664959702,11592,1664959702,391848941,RTLS/27956,27956,739462,10.22000027,-7.400000095,-22.88999939,-1.080000043,-0.99000001,0.939999998,-1.397310495,-0.152716309,-0.060039327,5,4,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.390000104904175
mean: 3.059999942779541
var: 0.718999981880188
fpp: -32.529998779296875
rxp: -28.6200008392334
csn: 160.0
cmn: 3570.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.3499999046325684
mean: 2.9600000381469727
var: 0.5460000038146973
fpp: -32.18000030517578
rxp: -27.979999542236328
csn: 72.0
cmn: 1273.0
toc: 1
ra: 0, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.4200000762939453
mean: 2.9100000858306885
var: 0.4320000112056732
fpp: -35.91999816894531
rxp: -29.610000610351562
csn: 68.0
cmn: 1555.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.5799999237060547
mean: 3.0
var: 0.5740000009536743
fpp: -32.08000183105469
rxp: -29.68000030517578
csn: 72.0
cmn: 1932.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 2.880000114440918
mean: 2.9200000762939453
var: 3.7699999809265137
fpp: -33.369998931884766
rxp: -29.75
csn: 68.0
cmn: 1607.0
toc: 0
ra: 1]"
1664959702,11593,1664959702,467813286,RTLS/27956,27956,739538,2.150000095,0.360000014,1.129999995,-1.080000043,-0.99000001,0.939999998,-1.418079972,-0.154985234,-0.058992129,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.380000114440918
mean: 3.059999942779541
var: 0.722000002861023
fpp: -32.29999923706055
rxp: -27.420000076293945
csn: 160.0
cmn: 3110.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.509999990463257
mean: 2.9600000381469727
var: 0.5429999828338623
fpp: -31.8700008392334
rxp: -29.100000381469727
csn: 68.0
cmn: 1624.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.3499999046325684
mean: 2.9000000953674316
var: 0.42500001192092896
fpp: -34.0099983215332
rxp: -29.030000686645508
csn: 96.0
cmn: 2192.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.559999942779541
mean: 3.0
var: 0.5740000009536743
fpp: -33.040000915527344
rxp: -30.700000762939453
csn: 84.0
cmn: 2147.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 2.9700000286102295
mean: 2.9200000762939453
var: 3.7699999809265137
fpp: -33.0
rxp: -30.649999618530273
csn: 56.0
cmn: 1450.0
toc: 0
ra: 1]"
1664959703,11594,1664959702,518764418,RTLS/27956,27956,739589,2.150000095,0.360000014,1.129999995,-1.080000043,-0.99000001,0.939999998,-1.451939464,-0.170169607,-0.070860364,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.380000114440918
mean: 3.059999942779541
var: 0.722000002861023
fpp: -32.29999923706055
rxp: -27.420000076293945
csn: 160.0
cmn: 3110.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.509999990463257
mean: 2.9600000381469727
var: 0.5429999828338623
fpp: -31.8700008392334
rxp: -29.100000381469727
csn: 68.0
cmn: 1624.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.3499999046325684
mean: 2.9000000953674316
var: 0.42500001192092896
fpp: -34.0099983215332
rxp: -29.030000686645508
csn: 96.0
cmn: 2192.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.559999942779541
mean: 3.0
var: 0.5740000009536743
fpp: -33.040000915527344
rxp: -30.700000762939453
csn: 84.0
cmn: 2147.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 2.9700000286102295
mean: 2.9200000762939453
var: 3.7699999809265137
fpp: -33.0
rxp: -30.649999618530273
csn: 56.0
cmn: 1450.0
toc: 0
ra: 1]"
1664959703,11595,1664959702,593161352,RTLS/27956,27956,739663,2.099999905,0.50999999,1.330000043,-1.080000043,-0.99000001,0.939999998,-1.468171,-0.177849039,-0.078539819,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.430000066757202
mean: 3.059999942779541
var: 0.7250000238418579
fpp: -33.34000015258789
rxp: -29.8700008392334
csn: 148.0
cmn: 3733.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.619999885559082
mean: 2.9600000381469727
var: 0.5429999828338623
fpp: -33.59000015258789
rxp: -30.549999237060547
csn: 84.0
cmn: 2079.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.259999990463257
mean: 2.880000114440918
var: 0.4189999997615814
fpp: -33.2599983215332
rxp: -28.18000030517578
csn: 116.0
cmn: 2294.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.569999933242798
mean: 3.0
var: 0.574999988079071
fpp: -33.54999923706055
rxp: -30.790000915527344
csn: 64.0
cmn: 1703.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.049999952316284
mean: 2.930000066757202
var: 3.759999990463257
fpp: -32.599998474121094
rxp: -30.6200008392334
csn: 84.0
cmn: 2131.0
toc: 0
ra: 1]"
1664959703,11596,1664959702,643771046,RTLS/27956,27956,739714,2.099999905,0.50999999,1.330000043,-1.080000043,-0.99000001,0.939999998,-1.495572686,-0.176627323,-0.083950333,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.430000066757202
mean: 3.059999942779541
var: 0.7250000238418579
fpp: -33.34000015258789
rxp: -29.8700008392334
csn: 148.0
cmn: 3733.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.619999885559082
mean: 2.9600000381469727
var: 0.5429999828338623
fpp: -33.59000015258789
rxp: -30.549999237060547
csn: 84.0
cmn: 2079.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.259999990463257
mean: 2.880000114440918
var: 0.4189999997615814
fpp: -33.2599983215332
rxp: -28.18000030517578
csn: 116.0
cmn: 2294.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.569999933242798
mean: 3.0
var: 0.574999988079071
fpp: -33.54999923706055
rxp: -30.790000915527344
csn: 64.0
cmn: 1703.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.049999952316284
mean: 2.930000066757202
var: 3.759999990463257
fpp: -32.599998474121094
rxp: -30.6200008392334
csn: 84.0
cmn: 2131.0
toc: 0
ra: 1]"
1664959703,11597,1664959702,718595694,RTLS/27956,27956,739788,2.049999952,0.829999983,1.129999995,-1.080000043,-0.99000001,0.939999998,-1.507615328,-0.179943457,-0.082903139,5,4,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.440000057220459
mean: 3.049999952316284
var: 0.7269999980926514
fpp: -33.36000061035156
rxp: -30.170000076293945
csn: 128.0
cmn: 3258.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.690000057220459
mean: 2.9600000381469727
var: 0.5429999828338623
fpp: -34.43000030517578
rxp: -30.40999984741211
csn: 52.0
cmn: 1297.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.180000066757202
mean: 2.869999885559082
var: 0.414000004529953
fpp: -33.79999923706055
rxp: -29.420000076293945
csn: 88.0
cmn: 2173.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.5899999141693115
mean: 3.0
var: 0.5770000219345093
fpp: -33.220001220703125
rxp: -30.950000762939453
csn: 56.0
cmn: 1496.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.049999952316284
mean: 2.930000066757202
var: 3.759999990463257
fpp: -32.599998474121094
rxp: -30.6200008392334
csn: 84.0
cmn: 2131.0
toc: 1
ra: 0]"
1664959703,11598,1664959702,768751527,RTLS/27956,27956,739839,2.049999952,0.829999983,1.129999995,-1.080000043,-0.99000001,0.939999998,-1.539205909,-0.176627323,-0.098087505,5,4,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.440000057220459
mean: 3.049999952316284
var: 0.7269999980926514
fpp: -33.36000061035156
rxp: -30.170000076293945
csn: 128.0
cmn: 3258.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.690000057220459
mean: 2.9600000381469727
var: 0.5429999828338623
fpp: -34.43000030517578
rxp: -30.40999984741211
csn: 52.0
cmn: 1297.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.180000066757202
mean: 2.869999885559082
var: 0.414000004529953
fpp: -33.79999923706055
rxp: -29.420000076293945
csn: 88.0
cmn: 2173.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.5899999141693115
mean: 3.0
var: 0.5770000219345093
fpp: -32.970001220703125
rxp: -30.06999969482422
csn: 76.0
cmn: 1960.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.049999952316284
mean: 2.930000066757202
var: 3.759999990463257
fpp: -32.599998474121094
rxp: -30.6200008392334
csn: 84.0
cmn: 2131.0
toc: 1
ra: 0]"
1664959703,11599,1664959702,843665618,RTLS/27956,27956,739914,2.019999981,0.720000029,1.419999957,-1.080000043,-0.99000001,0.939999998,-1.554390192,-0.167900667,-0.094945915,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.4000000953674316
mean: 3.049999952316284
var: 0.7300000190734863
fpp: -33.20000076293945
rxp: -30.739999771118164
csn: 108.0
cmn: 2866.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.7200000286102295
mean: 2.9600000381469727
var: 0.5429999828338623
fpp: -34.16999816894531
rxp: -29.860000610351562
csn: 80.0
cmn: 1881.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.0799999237060547
mean: 2.859999895095825
var: 0.41200000047683716
fpp: -33.83000183105469
rxp: -29.219999313354492
csn: 80.0
cmn: 1917.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.609999895095825
mean: 3.0
var: 0.5799999833106995
fpp: -33.79999923706055
rxp: -30.329999923706055
csn: 60.0
cmn: 1488.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.240000009536743
mean: 2.940000057220459
var: 3.759999990463257
fpp: -33.22999954223633
rxp: -31.010000228881836
csn: 60.0
cmn: 1545.0
toc: 0
ra: 1]"
1664959703,11600,1664959702,894840893,RTLS/27956,27956,739965,2.019999981,0.720000029,1.419999957,-1.080000043,-0.99000001,0.939999998,-1.567480087,-0.169122398,-0.08726646,5,5,"[id: 7475
pos: 
  x: 0.0
  y: 0.0
  z: 0.0
pr: 1.0
range: 2.4000000953674316
mean: 3.049999952316284
var: 0.7300000190734863
fpp: -33.20000076293945
rxp: -30.739999771118164
csn: 108.0
cmn: 2866.0
toc: 0
ra: 1, id: 20276
pos: 
  x: 5.5
  y: 0.0
  z: 0.0
pr: 0.9998999834060669
range: 3.7200000286102295
mean: 2.9600000381469727
var: 0.5429999828338623
fpp: -34.16999816894531
rxp: -29.860000610351562
csn: 80.0
cmn: 1881.0
toc: 0
ra: 1, id: 9524
pos: 
  x: 2.609999895095825
  y: 2.6700000762939453
  z: 0.0
pr: 0.9998000264167786
range: 2.0799999237060547
mean: 2.859999895095825
var: 0.41200000047683716
fpp: -33.83000183105469
rxp: -29.219999313354492
csn: 80.0
cmn: 1917.0
toc: 0
ra: 1, id: 10548
pos: 
  x: 5.519999980926514
  y: 0.05000000074505806
  z: 1.8600000143051147
pr: 0.9998000264167786
range: 3.609999895095825
mean: 3.0
var: 0.5799999833106995
fpp: -33.79999923706055
rxp: -30.329999923706055
csn: 60.0
cmn: 1488.0
toc: 0
ra: 1, id: 15155
pos: 
  x: 3.119999885559082
  y: -2.5899999141693115
  z: 1.850000023841858
pr: 0.9991999864578247
range: 3.240000009536743
mean: 2.940000057220459
var: 3.759999990463257
fpp: -33.56999969482422
rxp: -31.65999984741211
csn: 76.0
cmn: 2016.0
toc: 0
ra: 1]"
