Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,transform.translation.x,transform.translation.y,transform.translation.z,transform.rotation.x,transform.rotation.y,transform.rotation.z,transform.rotation.w
1664959681.8010168,17583,1664959681,800351858,vive/reference,vive/tracker_1,0.4506757413522091,-2.216773834231343,-0.1482484670533757,-0.1469740819250267,-0.04261490044779756,0.8975356041695108,-0.4135357724664765
1664959681.8218193,17584,1664959681,820317984,vive/reference,vive/tracker_1,0.45067285667671286,-2.216834890676176,-0.14812538752441862,-0.1469501241195933,-0.04266307875375597,0.8975243923568349,-0.4135636504818347
1664959681.8408842,17585,1664959681,840314865,vive/reference,vive/tracker_1,0.45077133496072297,-2.2168740847906077,-0.14823275274091108,-0.146989861849408,-0.04271775591864341,0.8974828554721015,-0.4136339867275679
1664959681.8620079,17586,1664959681,860383987,vive/reference,vive/tracker_1,0.4507706777563236,-2.216921959469356,-0.14825631196508215,-0.1469489279322725,-0.042678876900571844,0.8974893408919284,-0.41363853638417913
1664959681.8819692,17587,1664959681,880325317,vive/reference,vive/tracker_1,0.45072507778523163,-2.2168955951713447,-0.14821918248531452,-0.14694319170319453,-0.04270974950418388,0.8974823033015503,-0.4136526773263009
1664959681.9016404,17588,1664959681,900336742,vive/reference,vive/tracker_1,0.45075272615806683,-2.216786694223054,-0.14822566650905067,-0.14696140787739992,-0.04270420675469161,0.897489010837824,-0.4136322070368004
1664959681.9220226,17589,1664959681,920332193,vive/reference,vive/tracker_1,0.4507599635824924,-2.2167660741630346,-0.14819325756936497,-0.14698303586234157,-0.04266925018652798,0.8975125422221715,-0.41357708493849443
1664959681.9409075,17590,1664959681,940314531,vive/reference,vive/tracker_1,0.4507117678529535,-2.2168453891619975,-0.1482071310711075,-0.1469912790662175,-0.04268122776594607,0.8975035709608046,-0.41359233305229026
1664959681.9617567,17591,1664959681,960315943,vive/reference,vive/tracker_1,0.4507969291701903,-2.216765104805697,-0.1481805501475768,-0.1470197625984767,-0.04272528823690236,0.8974965178948948,-0.41359302698035383
1664959681.9819763,17592,1664959681,980345726,vive/reference,vive/tracker_1,0.450751254618025,-2.216765871721638,-0.14822371008015356,-0.14701422431281075,-0.04274071476015112,0.8974791998568317,-0.4136309568161345
1664959682.0016077,17593,1664959682,315189,vive/reference,vive/tracker_1,0.4506688317530567,-2.216815357019728,-0.1482953468341095,-0.14700022172805732,-0.04268954984730827,0.8974915851444772,-0.4136143473297512
1664959682.0216458,17594,1664959682,20327806,vive/reference,vive/tracker_1,0.45074700987105376,-2.2168390781346026,-0.14829157792303027,-0.14701594149505248,-0.042674121716501506,0.8974901042844508,-0.4136135822288055
1664959682.0411084,17595,1664959682,40332079,vive/reference,vive/tracker_1,0.4507300492612043,-2.216878249609658,-0.14818362594563617,-0.1471050435472553,-0.042718795567717655,0.8974834742969902,-0.41359167275374187
1664959682.0619738,17596,1664959682,60324192,vive/reference,vive/tracker_1,0.45072883655394747,-2.2168238313070803,-0.1482341248960486,-0.14713584229867083,-0.04267988318847976,0.8975153660025783,-0.4135154923992732
1664959682.0820575,17597,1664959682,80352306,vive/reference,vive/tracker_1,0.450641750924772,-2.2167444234165776,-0.1482333737029533,-0.14713434607899917,-0.042750378392839544,0.8975400042888556,-0.4134552544690542
1664959682.102151,17598,1664959682,100342751,vive/reference,vive/tracker_1,0.4506599699889422,-2.2167497080066525,-0.14815819577565703,-0.14710663944208363,-0.042797735793560554,0.8975388927904657,-0.41346266416363264
1664959682.121009,17599,1664959682,120320797,vive/reference,vive/tracker_1,0.45074214349682484,-2.216675353146763,-0.14819534014757174,-0.14716460550259453,-0.04285367019312766,0.897514913273745,-0.41348826036198105
1664959682.1414368,17600,1664959682,140316010,vive/reference,vive/tracker_1,0.4508032082753364,-2.2166501762385815,-0.1481632296912978,-0.14716535647444273,-0.04278285943178872,0.8975339654413883,-0.41345396898764186
1664959682.161963,17601,1664959682,160345793,vive/reference,vive/tracker_1,0.45077768664377227,-2.2167009077172826,-0.1481806350289432,-0.1471635368651616,-0.04279998565176682,0.8975126539661962,-0.4134991082299361
1664959682.1811442,17602,1664959682,180336714,vive/reference,vive/tracker_1,0.45076137668794014,-2.2166968445609747,-0.1480664391262172,-0.1471689394051927,-0.04281198075788237,0.8975041773169243,-0.4135143263762261
1664959682.2016819,17603,1664959682,200320721,vive/reference,vive/tracker_1,0.45086261733689503,-2.216553782914984,-0.14812789174775087,-0.14717830839172857,-0.04275184529189688,0.8975393274562462,-0.4134409346491221
1664959682.2219317,17604,1664959682,220355034,vive/reference,vive/tracker_1,0.4508682507313211,-2.2164913571909786,-0.148107875055548,-0.14719467781792472,-0.042786223054278844,0.8975273219889432,-0.41345762165378935
1664959682.2411528,17605,1664959682,240334988,vive/reference,vive/tracker_1,0.45077984768761215,-2.2165420922504886,-0.14810553891122025,-0.1472231977503663,-0.04276703225854059,0.8975320405909524,-0.4134392150986984
1664959682.2610073,17606,1664959682,260320663,vive/reference,vive/tracker_1,0.4507153157842987,-2.216594161223243,-0.14818092108875813,-0.14717214885381463,-0.04263752810365054,0.8975708966577329,-0.41338639613536815
1664959682.2820127,17607,1664959682,280315638,vive/reference,vive/tracker_1,0.45067265843683013,-2.216677408273301,-0.14826215080938798,-0.1471662615495648,-0.042562939876995665,0.8975900973583093,-0.4133544895689928
1664959682.3016632,17608,1664959682,300337553,vive/reference,vive/tracker_1,0.45071899293435247,-2.2168308473562672,-0.14831244903183594,-0.14709857242216123,-0.04245931511636519,0.8976220690989507,-0.41331979340246366
1664959682.3215747,17609,1664959682,320326567,vive/reference,vive/tracker_1,0.4506888475916708,-2.2168607688686803,-0.14814982232315366,-0.14703609042367333,-0.042439666675941484,0.8976223537206516,-0.4133434228580444
1664959682.3410285,17610,1664959682,340330362,vive/reference,vive/tracker_1,0.4507736804463536,-2.216867545837162,-0.14820871262640534,-0.14709264509314796,-0.042411628752951375,0.8975863561591986,-0.41340437489746684
1664959682.3610082,17611,1664959682,360324621,vive/reference,vive/tracker_1,0.4507200514209295,-2.216894177023009,-0.1482067066522461,-0.14713670883265806,-0.04247092995109056,0.8975982226193262,-0.41335680336665936
1664959682.381092,17612,1664959682,380320072,vive/reference,vive/tracker_1,0.45096077920011113,-2.216640963619102,-0.14807666341753078,-0.14714979067642758,-0.042588649167119796,0.8976419917423455,-0.41324502287280623
1664959682.4018068,17613,1664959682,400324106,vive/reference,vive/tracker_1,0.450791581859016,-2.2166118852736827,-0.14797463565096836,-0.14720186898130894,-0.0427355985891856,0.8977365157676983,-0.41300586144047285
1664959682.4220994,17614,1664959682,420331240,vive/reference,vive/tracker_1,0.45069948744707733,-2.2163880405133907,-0.14808838535033209,-0.1472445191940288,-0.04299468400654849,0.8983035643476986,-0.4117288471500177
1664959682.4411361,17615,1664959682,440327406,vive/reference,vive/tracker_1,0.4507045806574348,-2.216290803377292,-0.14809195765710337,-0.1472803048752409,-0.0430767754995402,0.8985968042926332,-0.41106707224362227
1664959682.4615233,17616,1664959682,460321426,vive/reference,vive/tracker_1,0.4506263800290269,-2.2164569661675424,-0.14818649306071974,-0.14727579979305605,-0.04290396468148486,0.8984179627660401,-0.4114774134748786
1664959682.481721,17617,1664959682,480341196,vive/reference,vive/tracker_1,0.45067354028099227,-2.2164657682746225,-0.14820888836292,-0.14725880634595084,-0.04288453816365956,0.8983786060178598,-0.4115714831587691
1664959682.5019095,17618,1664959682,500328779,vive/reference,vive/tracker_1,0.45076837654287716,-2.2162010296182597,-0.1481081509686799,-0.14738222407881219,-0.04288449500505373,0.8983355119780023,-0.4116213525102945
1664959682.5215607,17619,1664959682,520319939,vive/reference,vive/tracker_1,0.45084471808998994,-2.2160405714160043,-0.1480544651778355,-0.14748688833261775,-0.04292622436817714,0.8981964621522494,-0.41188283953353755
1664959682.5415282,17620,1664959682,540338039,vive/reference,vive/tracker_1,0.4508814938801826,-2.2160661095443626,-0.1480388916962645,-0.14756000830488591,-0.04279283413757931,0.8979938846610778,-0.41231201286456143
1664959682.5614161,17621,1664959682,560321331,vive/reference,vive/tracker_1,0.45087258970117694,-2.2159035397918165,-0.14810827558707773,-0.14772424991960387,-0.04238672848770292,0.8978780661576964,-0.4125473743212893
1664959682.581756,17622,1664959682,580326080,vive/reference,vive/tracker_1,0.45077449500766664,-2.215696827681613,-0.14808749958685663,-0.14809424714297048,-0.042075694022922105,0.8975432182983201,-0.41317470545596
1664959682.601928,17623,1664959682,600358009,vive/reference,vive/tracker_1,0.4506479994937094,-2.2156652404299093,-0.14807244973334965,-0.14842987794097506,-0.041880869928651865,0.897201454442358,-0.4138158390573737
1664959682.62213,17624,1664959682,620324612,vive/reference,vive/tracker_1,0.4507272289713484,-2.21557999752926,-0.1482011933294829,-0.14912276194549512,-0.041236337888142155,0.8969594576529635,-0.4141559206432362
1664959682.6409101,17625,1664959682,640322447,vive/reference,vive/tracker_1,0.45074503710676184,-2.21536393183294,-0.1481105088572523,-0.14971514335530323,-0.04080821835294693,0.8969305520267143,-0.41404717345295405
1664959682.6615975,17626,1664959682,660326242,vive/reference,vive/tracker_1,0.4507748152313902,-2.215128232247768,-0.1480738453737831,-0.1503948503614661,-0.040299526697779475,0.896489269938542,-0.4148057018646586
1664959682.6810033,17627,1664959682,680325985,vive/reference,vive/tracker_1,0.45077850756369364,-2.215050452743846,-0.14808134490133806,-0.15120796592753977,-0.03938103684561209,0.8957806852476322,-0.4161269937420201
1664959682.7019498,17628,1664959682,700322628,vive/reference,vive/tracker_1,0.4507608550295663,-2.2151220758109043,-0.14813282875310074,-0.15214854806099604,-0.038542832339211575,0.8951297637554794,-0.4172617697936616
1664959682.7216222,17629,1664959682,720317125,vive/reference,vive/tracker_1,0.4508471875337412,-2.215047288377488,-0.14812836080178116,-0.15328145279707778,-0.03770450764498953,0.8954936064479124,-0.4161415364649669
1664959682.7409804,17630,1664959682,740331411,vive/reference,vive/tracker_1,0.4508872955659273,-2.2149561077086064,-0.14819749438060592,-0.15393407456029112,-0.03730021805391942,0.8961251632557293,-0.4145746219327712
1664959682.7615366,17631,1664959682,760334015,vive/reference,vive/tracker_1,0.45079106100949784,-2.214722183978036,-0.1481629853202655,-0.1529580626953883,-0.03803899958290696,0.8959633616780813,-0.41521797017213213
1664959682.7815819,17632,1664959682,780319929,vive/reference,vive/tracker_1,0.4507742590338546,-2.214526179078026,-0.14789056194885042,-0.15125158491497998,-0.039299747150552095,0.8956821707768772,-0.41633087816196396
1664959682.801211,17633,1664959682,800342798,vive/reference,vive/tracker_1,0.4508976500980919,-2.2143189184030088,-0.14768093666946314,-0.1504125606093501,-0.03979927511774334,0.8957704356392779,-0.4163974209054512
1664959682.821929,17634,1664959682,820355654,vive/reference,vive/tracker_1,0.450580964697038,-2.214178902720997,-0.14768533584407795,-0.14986249262796236,-0.04026975074005637,0.895708119653151,-0.4166844679590823
1664959682.8410997,17635,1664959682,840330601,vive/reference,vive/tracker_1,0.45053321961132275,-2.2140917696250804,-0.14776990115920752,-0.14908025047489004,-0.040659665179954535,0.8952176478493818,-0.41797925485973375
1664959682.861053,17636,1664959682,860319853,vive/reference,vive/tracker_1,0.4506448209594367,-2.2142203753188747,-0.14776812497096792,-0.14913525585030601,-0.04048203753498522,0.8950029036367703,-0.4184364894534768
1664959682.8822277,17637,1664959682,880341768,vive/reference,vive/tracker_1,0.45088228664008123,-2.213988763417721,-0.14770858341402127,-0.14941899569714967,-0.04044197252622844,0.8949178340492109,-0.41852108701445573
1664959682.9011085,17638,1664959682,900322676,vive/reference,vive/tracker_1,0.45087759642407677,-2.2137512747649097,-0.14752496630084133,-0.14880229350498403,-0.0410916878818067,0.8947353389824091,-0.41906735845082727
1664959682.9210267,17639,1664959682,920331955,vive/reference,vive/tracker_1,0.4508245239220001,-2.2135596090855576,-0.14751243504675537,-0.14861365058943227,-0.04117989773070932,0.8943342846674778,-0.4199806929386348
1664959682.9425917,17640,1664959682,940320969,vive/reference,vive/tracker_1,0.4509253053175588,-2.213532359675978,-0.14743357614216146,-0.14868643987678587,-0.04100944957919089,0.8942049594524393,-0.4202469626630359
1664959682.9616132,17641,1664959682,960318089,vive/reference,vive/tracker_1,0.4509217478848313,-2.2135698030858366,-0.14738998129344738,-0.14851832025267542,-0.04109897940853793,0.8942675184077278,-0.42016447527899115
1664959682.9810247,17642,1664959682,980324030,vive/reference,vive/tracker_1,0.45097969769658586,-2.213505420089584,-0.1473760552477752,-0.14829349314703177,-0.04141378203297838,0.8942185218872045,-0.4203172408659427
1664959683.0018284,17643,1664959683,329971,vive/reference,vive/tracker_1,0.4510477181961974,-2.213466276222293,-0.14734950068874486,-0.14829508474924807,-0.04148837469035763,0.8941801642013345,-0.42039095919910785
1664959683.021248,17644,1664959683,20335436,vive/reference,vive/tracker_1,0.4510008304567241,-2.213532307822581,-0.14745189007294002,-0.14829483724318998,-0.04153030579647635,0.8941812541540216,-0.42038457088965037
1664959683.041596,17645,1664959683,40330172,vive/reference,vive/tracker_1,0.4509474254797581,-2.2133975484975017,-0.14745640010848726,-0.14821707439653137,-0.041588379946741416,0.8941352647735918,-0.420504030397128
1664959683.0609882,17646,1664959683,60320377,vive/reference,vive/tracker_1,0.4510656332433538,-2.2132921074128658,-0.1473214093789732,-0.14816873488564714,-0.041702756921551676,0.8944688437704003,-0.4197997316278326
1664959683.0820725,17647,1664959683,80329895,vive/reference,vive/tracker_1,0.4513209946449319,-2.213124579481234,-0.14728226073093564,-0.14803928604560812,-0.042035740096244084,0.8952511361171783,-0.4181413864105398
1664959683.101365,17648,1664959683,100329399,vive/reference,vive/tracker_1,0.4516784301226042,-2.2130477759805816,-0.14715992672481182,-0.14800787811094612,-0.04247944795140532,0.8960563660729177,-0.416379165735017
1664959683.1209667,17649,1664959683,120324612,vive/reference,vive/tracker_1,0.4519435551364903,-2.212787570430024,-0.14715642323629163,-0.147972069430659,-0.04280092119154752,0.8964167008267535,-0.4155825380298579
1664959683.141903,17650,1664959683,140349627,vive/reference,vive/tracker_1,0.4521616164654614,-2.212504818684802,-0.14695627353091378,-0.14795293708339147,-0.04293531508070686,0.8965822315573684,-0.41521827114816673
1664959683.161288,17651,1664959683,160367250,vive/reference,vive/tracker_1,0.4523237715925974,-2.2124915208817457,-0.14679263355901684,-0.14786990744183898,-0.04305055922096512,0.8966883134653363,-0.4150067506927392
1664959683.1815908,17652,1664959683,180330515,vive/reference,vive/tracker_1,0.45250956439226564,-2.2122768447716274,-0.1469740240260582,-0.14772922559222895,-0.04332149227683135,0.8970085575817079,-0.41433612171570233
1664959683.20123,17653,1664959683,200377703,vive/reference,vive/tracker_1,0.452788937395191,-2.211981489021084,-0.14688575813325366,-0.14769448634621452,-0.04337308487275393,0.8972579615151741,-0.41380270907625716
1664959683.2210488,17654,1664959683,220330000,vive/reference,vive/tracker_1,0.4530231021494686,-2.2117510944216225,-0.14670407197453228,-0.1476320692632162,-0.0434375764785232,0.8973367114894142,-0.4136474500663905
1664959683.24123,17655,1664959683,240350962,vive/reference,vive/tracker_1,0.4530212774875595,-2.211638466640882,-0.1466838454042514,-0.1476256711681861,-0.04343131822571611,0.897380573647525,-0.4135552044269356
1664959683.2619154,17656,1664959683,260322809,vive/reference,vive/tracker_1,0.4530721283202961,-2.2115227410685905,-0.1466529592527963,-0.1475597427494162,-0.043385207543724436,0.8975020559293516,-0.41331991515391514
1664959683.2819486,17657,1664959683,280332327,vive/reference,vive/tracker_1,0.4531870059690519,-2.2114222219768447,-0.14652663305458935,-0.1476021611846864,-0.04337274755025752,0.8974937981715754,-0.4133239804478854
1664959683.301049,17658,1664959683,300323963,vive/reference,vive/tracker_1,0.45329307193079704,-2.211414522193235,-0.14642125881523338,-0.14754648178897306,-0.04330854299544673,0.897434497071167,-0.41347932868242676
1664959683.32183,17659,1664959683,320324898,vive/reference,vive/tracker_1,0.4533585334133814,-2.211407201999564,-0.14639177836202366,-0.14759459274824643,-0.043158807564865814,0.8973293043705242,-0.4137060761536603
1664959683.34257,17660,1664959683,340343237,vive/reference,vive/tracker_1,0.4533557125981804,-2.211293367574496,-0.14637408821859887,-0.1475571124395233,-0.043310762879389175,0.8972591002474537,-0.4138557795015871
1664959683.3620183,17661,1664959683,360318184,vive/reference,vive/tracker_1,0.45340332038337183,-2.211028338250888,-0.14636577682270024,-0.1475758248552873,-0.04337755755217754,0.8971445375574938,-0.41409043631513065
1664959683.3809712,17662,1664959683,380324841,vive/reference,vive/tracker_1,0.4535456116501153,-2.2107933783893987,-0.14630028617643154,-0.14753710743620568,-0.04334122004662197,0.8970140376011483,-0.41439058554096647
1664959683.401264,17663,1664959683,400318146,vive/reference,vive/tracker_1,0.45361667754506585,-2.2106530005012996,-0.14629777661255705,-0.14760410609663022,-0.043498545435812774,0.8968396525923856,-0.4147275297834874
1664959683.421782,17664,1664959683,420352936,vive/reference,vive/tracker_1,0.4537634336553944,-2.210410421742252,-0.1462544785691584,-0.14759280596543434,-0.04334701071955749,0.8967479282625426,-0.4149457375886216
1664959683.441701,17665,1664959683,440339327,vive/reference,vive/tracker_1,0.4539049912870843,-2.210108620830788,-0.14608198807492334,-0.1475055969393833,-0.04337100979180747,0.8967596794856173,-0.4149488484134344
1664959683.4611733,17666,1664959683,460328817,vive/reference,vive/tracker_1,0.4543083141613302,-2.209790281561546,-0.14593510182184843,-0.1476323115329547,-0.043248220383510616,0.8967509512714926,-0.4149354731596445
1664959683.4817028,17667,1664959683,480322361,vive/reference,vive/tracker_1,0.4545695247163437,-2.209575101724134,-0.1458139065966395,-0.1477023901455608,-0.043207171547724604,0.8967150546181218,-0.4149923685059317
1664959683.5012918,17668,1664959683,500330448,vive/reference,vive/tracker_1,0.4547434396030534,-2.2094338422321225,-0.14563167737750993,-0.14776159695012686,-0.04333632635292617,0.8964862095398094,-0.4154520195511187
1664959683.5217657,17669,1664959683,520330191,vive/reference,vive/tracker_1,0.45488771917643267,-2.2091145923243736,-0.14557191434813177,-0.14762830549385042,-0.04364035726130419,0.8962005325391145,-0.41608349040257153
1664959683.5414917,17670,1664959683,540329695,vive/reference,vive/tracker_1,0.45507804879345115,-2.208758289024499,-0.14549246799074167,-0.14764440731798972,-0.04358302444464682,0.8958657240715946,-0.4168041485231962
1664959683.5612206,17671,1664959683,560326338,vive/reference,vive/tracker_1,0.4554021717749801,-2.2084263756538722,-0.1453584436053048,-0.14785517906751094,-0.043240560309018766,0.8956517208674146,-0.41722476642328427
1664959683.5817685,17672,1664959683,580317020,vive/reference,vive/tracker_1,0.4555909698379057,-2.208051448814349,-0.1451878879072983,-0.1477864420328494,-0.04370742284841178,0.8955596459267485,-0.4173980564137568
1664959683.6017191,17673,1664959683,600334883,vive/reference,vive/tracker_1,0.4558554611987564,-2.2075322147220766,-0.1450638839671634,-0.14764998011409508,-0.044412637057004045,0.8953268050613177,-0.4178712159681303
1664959683.6222036,17674,1664959683,620321989,vive/reference,vive/tracker_1,0.45618964064790624,-2.2070114289859126,-0.1448128626615599,-0.1475778772002852,-0.04437987759100315,0.8950262347815808,-0.4185434928062185
1664959683.6416903,17675,1664959683,640322685,vive/reference,vive/tracker_1,0.4563751648765655,-2.206632403242371,-0.1447250614752158,-0.14764248172686212,-0.043964136425425016,0.8948121036263894,-0.41902217684978404
1664959683.6609993,17676,1664959683,660320044,vive/reference,vive/tracker_1,0.45652755055460426,-2.2062547785300715,-0.14460328558133861,-0.14758994674659182,-0.04391813890072019,0.8947111152180303,-0.4192611072266259
1664959683.6810203,17677,1664959683,680335045,vive/reference,vive/tracker_1,0.45677304353272574,-2.2055163867394185,-0.14435146465766513,-0.14735195026987408,-0.04397417297781575,0.8946772397245193,-0.41941116422165814
1664959683.7022302,17678,1664959683,700345516,vive/reference,vive/tracker_1,0.4571543811026497,-2.2049861404668882,-0.1441039360812173,-0.14745186269475236,-0.043699719676821014,0.8946479902172055,-0.41946713867658036
1664959683.7216341,17679,1664959683,720314741,vive/reference,vive/tracker_1,0.45746123319098797,-2.2045470615673404,-0.14373559505146316,-0.14734695650997698,-0.04330316057384884,0.894461871590637,-0.41994178754678374
1664959683.7410345,17680,1664959683,740321398,vive/reference,vive/tracker_1,0.4577962348599647,-2.2039498651439544,-0.14360763475582994,-0.1472856841229594,-0.04343630331382464,0.8941509983907798,-0.42061101000221957
1664959683.7618985,17681,1664959683,760346413,vive/reference,vive/tracker_1,0.4582102442100655,-2.2032210951810383,-0.14346614597260077,-0.14700654124925777,-0.04386586885189431,0.8938671712927291,-0.42126691638722574
1664959683.7810254,17682,1664959683,780323029,vive/reference,vive/tracker_1,0.4587314689336528,-2.2022970160831314,-0.14315298415348554,-0.14699331138368188,-0.04394116040968146,0.8935879459761189,-0.4218556411139614
1664959683.8017614,17683,1664959683,800321102,vive/reference,vive/tracker_1,0.459122929978123,-2.201613409678602,-0.14285347263846138,-0.14709413705751617,-0.043255690137945946,0.8933767286163483,-0.422338372957065
1664959683.821808,17684,1664959683,820336819,vive/reference,vive/tracker_1,0.45940031030749817,-2.2009885998250316,-0.14264489616991183,-0.14726268653264213,-0.0428416622862923,0.8931710192858962,-0.42275675413670577
1664959683.8419375,17685,1664959683,840334415,vive/reference,vive/tracker_1,0.4598178438291065,-2.2002136239977235,-0.14235309643808547,-0.14710611747412244,-0.04256859512314681,0.8928191425556894,-0.4235812990767558
1664959683.8617861,17686,1664959683,860322475,vive/reference,vive/tracker_1,0.46020571131549715,-2.1994940770646445,-0.14207495576127505,-0.14726344431961608,-0.042192400245565226,0.8923476179262253,-0.4245567575859001
1664959683.8810964,17687,1664959683,880352497,vive/reference,vive/tracker_1,0.4607521953756828,-2.198686990250902,-0.14186888094049266,-0.1469242653963101,-0.041671676303988964,0.8921793267491622,-0.4250790635518965
1664959683.901245,17688,1664959683,900325775,vive/reference,vive/tracker_1,0.4612011740173789,-2.197973725004472,-0.14157590519842378,-0.1462655458240309,-0.04118602853149947,0.8919799226436573,-0.4257714988696415
1664959683.9210277,17689,1664959683,920322895,vive/reference,vive/tracker_1,0.46161741751332763,-2.19706006197113,-0.14135180075241305,-0.14549589227239307,-0.04049455474385735,0.8916512241957129,-0.4267887449812572
1664959683.9411016,17690,1664959683,940323830,vive/reference,vive/tracker_1,0.4620906129214404,-2.19613450850638,-0.141145006434082,-0.14466934400667136,-0.03978935874162692,0.8914265726020058,-0.42760455785337537
1664959683.9621947,17691,1664959683,960324526,vive/reference,vive/tracker_1,0.46259308529887266,-2.195294306954877,-0.14086425371234457,-0.14343184967626138,-0.039882381738606976,0.8913620883881723,-0.42814687006933455
1664959683.9810233,17692,1664959683,980313778,vive/reference,vive/tracker_1,0.46318291441924564,-2.194354011513008,-0.1407562689529951,-0.14219050996781812,-0.04052529492033502,0.8911864474866367,-0.42886558264767094
1664959684.0009327,17693,1664959684,324488,vive/reference,vive/tracker_1,0.46350620486405636,-2.1933361270839242,-0.1404781248424718,-0.14088741327824172,-0.04068640747090216,0.8907920585574897,-0.4300980048979028
1664959684.0224202,17694,1664959684,20346165,vive/reference,vive/tracker_1,0.4641064388430294,-2.1921830800684723,-0.14035594616450764,-0.13939451650026363,-0.040380593209497134,0.8905192763325385,-0.4311768058076133
1664959684.0416718,17695,1664959684,40316343,vive/reference,vive/tracker_1,0.4647869016355066,-2.1909528308221997,-0.1401709311842514,-0.1382597968279472,-0.04055980644967125,0.8902710743525983,-0.4320369652695814
1664959684.0616229,17696,1664959684,60313940,vive/reference,vive/tracker_1,0.4651860918367323,-2.189684054341474,-0.13976948930942923,-0.13755718560924424,-0.041534587024300434,0.8896853492429577,-0.43337317669476666
1664959684.0816631,17697,1664959684,80317974,vive/reference,vive/tracker_1,0.4654642630532686,-2.1883087315862495,-0.1396088454751223,-0.13672124460988677,-0.04225586073970164,0.8888875991805238,-0.43520111028173475
1664959684.1011171,17698,1664959684,100323200,vive/reference,vive/tracker_1,0.4656676154003996,-2.1871856472248083,-0.1394621183900937,-0.13510299478223808,-0.04184548097235086,0.8882287564676141,-0.4370871942039798
1664959684.1207979,17699,1664959684,120318413,vive/reference,vive/tracker_1,0.46615519541858386,-2.1860009521879764,-0.13916282117663714,-0.13361015266905868,-0.04186715012050671,0.8876103641523956,-0.4387969144290942
1664959684.142114,17700,1664959684,140320539,vive/reference,vive/tracker_1,0.46663601920329456,-2.184687980697895,-0.13900482643435774,-0.13219379142499138,-0.0419301885079843,0.8868937627201026,-0.440664861796673
1664959684.1621332,17701,1664959684,160318136,vive/reference,vive/tracker_1,0.46700576081694334,-2.183222265532708,-0.13879625532623097,-0.13074813237120864,-0.041249244780102556,0.8863712420562617,-0.4422090793959541
1664959684.1818538,17702,1664959684,180320501,vive/reference,vive/tracker_1,0.4673909942225427,-2.181884350111665,-0.1384780362639777,-0.12975580485875843,-0.04054563254420851,0.8858893792263121,-0.44353006809392104
1664959684.2018292,17703,1664959684,200340271,vive/reference,vive/tracker_1,0.4678738416499255,-2.180661860945878,-0.13820782349704297,-0.1289374730477254,-0.04052314073734212,0.8850794675516853,-0.44538380573152675
1664959684.2210243,17704,1664959684,220321655,vive/reference,vive/tracker_1,0.4681113586931669,-2.1794578544456464,-0.13811230379877992,-0.12715262438493452,-0.04001131775014696,0.8841668914820853,-0.4477495504339746
1664959684.2415166,17705,1664959684,240364790,vive/reference,vive/tracker_1,0.4685581968744865,-2.1780221341006545,-0.13800239169287964,-0.12416853944630785,-0.039289714027870654,0.8836224884670957,-0.4497212821179277
1664959684.261299,17706,1664959684,260364532,vive/reference,vive/tracker_1,0.4688573485299854,-2.1765423387433485,-0.1379281017323568,-0.12144681401085994,-0.039533534142553395,0.8829005386182132,-0.45185598983499026
1664959684.2810242,17707,1664959684,280349493,vive/reference,vive/tracker_1,0.46912769775439567,-2.1751180395475807,-0.13789815260175198,-0.11925913898418744,-0.040487256072640504,0.8815962776248447,-0.4548906315233252
1664959684.3011272,17708,1664959684,300338030,vive/reference,vive/tracker_1,0.46936089648045853,-2.1736351798814963,-0.1377538660523121,-0.11666004166434518,-0.040864252943246304,0.8799849616445805,-0.4586354301660472
1664959684.32229,17709,1664959684,320327520,vive/reference,vive/tracker_1,0.469883084326818,-2.1722019118737816,-0.13755160521395293,-0.11394614182360724,-0.03963300641337236,0.8791986031972476,-0.46092810464673983
1664959684.340886,17710,1664959684,340318203,vive/reference,vive/tracker_1,0.47042166936514795,-2.170674410822213,-0.13728433104868243,-0.11229383428025524,-0.039319173087031645,0.8789623392783554,-0.4618102574259872
1664959684.361004,17711,1664959684,360334873,vive/reference,vive/tracker_1,0.47079863853135984,-2.1689266945869603,-0.1370235421348176,-0.1113391663444172,-0.03947087615619946,0.8784548584916332,-0.46299259647559776
1664959684.3816233,17712,1664959684,380326748,vive/reference,vive/tracker_1,0.4711370912079127,-2.1672573865042835,-0.13674979817626376,-0.11005502710291382,-0.038117494751339076,0.8780691803436743,-0.4641431790574233
1664959684.4015062,17713,1664959684,400357723,vive/reference,vive/tracker_1,0.4715221605401816,-2.1656888992579986,-0.13644958960743026,-0.10891559248599003,-0.03644527361465616,0.8779143823454356,-0.46483858497026476
1664959684.4209144,17714,1664959684,420317888,vive/reference,vive/tracker_1,0.47177406820215295,-2.164145041215506,-0.13604826286911775,-0.10854990991733576,-0.035300643592296566,0.8779413911266193,-0.4649613958888012
1664959684.441927,17715,1664959684,440314054,vive/reference,vive/tracker_1,0.47193712738342763,-2.1624412555823813,-0.13577062922268723,-0.10814203115890847,-0.03483010852359647,0.8774632111187783,-0.4659934435281985
1664959684.4617283,17716,1664959684,460314512,vive/reference,vive/tracker_1,0.47210020065883884,-2.160706992958919,-0.1354332382057044,-0.1071666498140158,-0.03441442920519605,0.876360082473667,-0.46831970443760185
