Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1664959702.745654,4684,1664959702,733260200,Waveshare_Sense_HAT_B/IMU,-0.8020759565206337,-0.5968178076510484,-0.009746255701940557,0.01968946271230672,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.019174759848570512,-0.06870955612404434,-0.4175836589244245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9496252441406251,-1.197509765625,9.283095703125001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.7578542,4685,1664959702,745445148,Waveshare_Sense_HAT_B/IMU,-0.8005101848865221,-0.5989159367521572,-0.009355696043851182,0.019890086695812857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.030093720317895388,-0.05699164732769569,-0.4141215495073215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10410400390625,-1.120869140625,9.187294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.7701073,4686,1664959702,757640595,Waveshare_Sense_HAT_B/IMU,-0.7990175897320381,-0.6008946322515699,-0.008993473393150984,0.020387487986064566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06737797557900471,-0.030626352535911235,-0.39121836413264005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21427490234375,-1.064586181640625,9.1154443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.7823567,4687,1664959702,769839634,Waveshare_Sense_HAT_B/IMU,-0.7976355892105729,-0.6027053597564038,-0.008815084804742416,0.021118958911156633,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08042746492039299,0.013049489341388266,-0.3592604310516892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2669653320312502,-1.038240966796875,9.054371337890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.7945528,4688,1664959702,782105506,Waveshare_Sense_HAT_B/IMU,-0.7963998262547317,-0.6043048927595063,-0.008906983023605675,0.021990429322140476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07110640110511565,0.060187440635790776,-0.3190466985914927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3016931152343751,-1.064586181640625,9.150172119140626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.806767,4689,1664959702,794312064,Waveshare_Sense_HAT_B/IMU,-0.7952718513811255,-0.6057473341426847,-0.009224973102860107,0.022972798069003576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06311691783487794,0.10146643753201896,-0.28921929438260524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3016931152343751,-1.08015380859375,9.265133056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.8189902,4690,1664959702,806527695,Waveshare_Sense_HAT_B/IMU,-0.7942236537227612,-0.6070727534374949,-0.00975498401385611,0.024006253101548063,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.047936899621426284,0.13715279613908074,-0.26738137344395546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2717553710937501,-1.1256591796875,9.447154541015626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.8311553,4691,1664959702,818747383,Waveshare_Sense_HAT_B/IMU,-0.7932562725740754,-0.6082841099210994,-0.01043334317883756,0.025021450587300584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.028762139772855768,0.1557949237696354,-0.24580976861431364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2801379394531252,-1.193917236328125,9.600435791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.8433647,4692,1664959702,830947626,Waveshare_Sense_HAT_B/IMU,-0.7924279569174195,-0.6093156042167216,-0.011211195517372721,0.02582124413669869,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.010652644360316951,0.14913702104443732,-0.21012341000725188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.308878173828125,-1.251397705078125,9.720186767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.8556137,4693,1664959702,843139592,Waveshare_Sense_HAT_B/IMU,-0.7916945561629849,-0.610228324404341,-0.01206359251151607,0.026374070074236415,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.05193164125654514,0.1376854283570966,-0.18642127630554664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.294508056640625,-1.308878173828125,9.775272216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.8677876,4694,1664959702,855380556,Waveshare_Sense_HAT_B/IMU,-0.791018053868377,-0.6110769536199674,-0.0130157193263496,0.026570401939817516,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1086569724752329,0.11824435239951817,-0.17390441918217422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.265767822265625,-1.3412109375,9.79802490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.8799946,4695,1664959702,867581559,Waveshare_Sense_HAT_B/IMU,-0.7903957360048195,-0.6118666678108091,-0.014013614711687938,0.02640795202603224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1589907170777305,0.08974852873567031,-0.16218651038582557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2693603515625,-1.337618408203125,9.851912841796876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.8922396,4696,1664959702,879778987,Waveshare_Sense_HAT_B/IMU,-0.7898499901831686,-0.612559591903705,-0.015026085578310243,0.026114289701385875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17736652859927723,0.08096009713840883,-0.14274543442824714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.244212646484375,-1.3172607421875,9.857900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.904534,4697,1664959702,891984879,Waveshare_Sense_HAT_B/IMU,-0.789400068037945,-0.6131358498145341,-0.01599048671827176,0.025617700685457077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.199204449537927,0.054062170128608526,-0.11904330072654193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28612548828125,-1.308878173828125,9.889035644531251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.9167752,4698,1664959702,904306767,Waveshare_Sense_HAT_B/IMU,-0.7891065297054811,-0.6135167298686075,-0.016863819582219594,0.02497435758135382,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.21118867444328357,0.025033714246744835,-0.07936220048436128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35797607421875,-1.313668212890625,9.871072998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.9289467,4699,1664959702,916543380,Waveshare_Sense_HAT_B/IMU,-0.7888727973528097,-0.6138269876222681,-0.017595986873562036,0.024218177249126848,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2127865710973311,-0.0053263221801584755,-0.06444849837991756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.390308837890625,-1.302890625,9.808802490234376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.9411397,4700,1664959702,928746179,Waveshare_Sense_HAT_B/IMU,-0.7887116040685794,-0.6140488104135267,-0.01813109972892271,0.023437731543843886,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19893813342891906,-0.03169161697194293,-0.04500742242233912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3998889160156252,-1.316063232421875,9.70701416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.9533286,4701,1664959702,940942589,Waveshare_Sense_HAT_B/IMU,-0.7886711044126001,-0.6141186387082781,-0.01854247337024257,0.02263544426369211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19121496626768927,-0.05139900903852929,-0.013848437668412037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4214440917968751,-1.30528564453125,9.63995361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.9655886,4702,1664959702,953128277,Waveshare_Sense_HAT_B/IMU,-0.7887744259191779,-0.6140017409216165,-0.018885276418067604,0.021911492320434323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17630126416324554,-0.052464273474560986,0.02450108202872899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4346166992187501,-1.30049560546875,9.614805908203126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.977858,4703,1664959702,965352224,Waveshare_Sense_HAT_B/IMU,-0.7890658990842004,-0.6136389811442599,-0.01920735322481653,0.021290497992629557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1645833553668969,-0.04580637074936289,0.07376956219519488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4250366210937502,-1.3268408203125002,9.598040771484376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959702.9900699,4704,1664959702,977624558,Waveshare_Sense_HAT_B/IMU,-0.789535166457838,-0.6130524204492984,-0.01941603965737027,0.020590485950416036,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.167779148674992,-0.06844324001503642,0.11957593294455778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45377685546875,-1.3843212890625,9.559720458984376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.002336,4705,1664959702,989821172,Waveshare_Sense_HAT_B/IMU,-0.790196196447459,-0.6122183471138205,-0.019547097834013313,0.019914254780378546,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1635180909308652,-0.07643272328527413,0.16990967754705538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46335693359375,-1.478924560546875,9.52020263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.0145924,4706,1664959703,2078617,Waveshare_Sense_HAT_B/IMU,-0.7909570418282151,-0.6112529679544696,-0.019641349838970208,0.01926095858763633,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16192019427681767,-0.07936220048436128,0.19654128844784774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4813195800781251,-1.55915771484375,9.480684814453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.0267766,4707,1664959703,14312841,Waveshare_Sense_HAT_B/IMU,-0.7918689576605129,-0.6100887481608822,-0.019735065833632135,0.018595710195701665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16831178089300783,-0.08096009713840883,0.23648870479903633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4992822265625,-1.638193359375,9.47230224609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.03895,4708,1664959703,26549584,Waveshare_Sense_HAT_B/IMU,-0.7928797712022485,-0.6087895027626419,-0.019857388275662597,0.017963682115725597,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.17204020641911877,-0.07510114274023451,0.2628539995908208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51365234375,-1.7387841796875,9.508227539062501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.0511332,4709,1664959703,38744383,Waveshare_Sense_HAT_B/IMU,-0.7940084254371919,-0.6073280493833156,-0.01999087933404595,0.01742485324070639,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16431703925788899,-0.06498113059793341,0.29507824878077954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.529219970703125,-1.7974621582031252,9.610015869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.0633543,4710,1664959703,50929978,Waveshare_Sense_HAT_B/IMU,-0.7951798422001225,-0.6058067086293479,-0.02000307091976094,0.016944836737008293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.14727280828138184,-0.07510114274023451,0.30732878979514405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.560355224609375,-1.854942626953125,9.687854003906251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.0755262,4711,1664959703,63130444,Waveshare_Sense_HAT_B/IMU,-0.7963548733845023,-0.604278723275821,-0.01978094380996906,0.01657873622698472,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11158644967432006,-0.09640643146086841,0.3099919508852233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.651365966796875,-1.89446044921875,9.723779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.0878456,4712,1664959703,75322317,Waveshare_Sense_HAT_B/IMU,-0.7975279833749674,-0.6027477304456248,-0.019444998186420433,0.016315061202342027,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.08735168375459901,-0.10652644360316951,0.31105721532125497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7675244140625002,-1.88488037109375,9.727371826171876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.100004,4713,1664959703,87533486,Waveshare_Sense_HAT_B/IMU,-0.7987001857172356,-0.6012153132166308,-0.018986389454870755,0.016052336420288995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.07323692997717904,-0.12570120345174002,0.3121224797572867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8633251953125,-1.829794921875,9.693841552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.1121876,4714,1664959703,99771395,Waveshare_Sense_HAT_B/IMU,-0.7999547052304957,-0.599570216697547,-0.018445687633694516,0.015741074822496953,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06844324001503642,-0.14407701497328676,0.3347593490229602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9172131347656252,-1.739981689453125,9.656718750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.1244404,4715,1664959703,111972823,Waveshare_Sense_HAT_B/IMU,-0.8013107871038216,-0.5977837613941002,-0.01787154611428181,0.015368959758562136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06924218834206018,-0.1557949237696354,0.3627225404687922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9220031738281251,-1.632205810546875,9.63037353515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.1366055,4716,1664959703,124185585,Waveshare_Sense_HAT_B/IMU,-0.8027976188123916,-0.5958129492265741,-0.01730106677666725,0.014952787414905832,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06897587223305227,-0.15765913653269087,0.39920784740287774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.866917724609375,-1.466949462890625,9.60163330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.148855,4717,1664959703,136386643,Waveshare_Sense_HAT_B/IMU,-0.8044435137820187,-0.5936174264391001,-0.016710521292263185,0.014482494260299995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0716390333231315,-0.1589907170777305,0.443682637607201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7040563964843751,-1.37713623046875,9.502239990234376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.1610696,4718,1664959703,148605089,Waveshare_Sense_HAT_B/IMU,-0.8062101110786019,-0.5912434895149634,-0.016097366180255597,0.014045202129434702,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06418218227090963,-0.15393071100657996,0.4783037317782311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5567626953125,-1.325643310546875,9.41482177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.1732361,4719,1664959703,160830925,Waveshare_Sense_HAT_B/IMU,-0.8079977497277684,-0.5888217549167629,-0.015556121815883355,0.01365959170895973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.06231796950785416,-0.13475595115800942,0.48655953115747674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411864013671875,-1.268162841796875,9.332193603515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.1854546,4720,1664959703,173024890,Waveshare_Sense_HAT_B/IMU,-0.8097860768672499,-0.5863783852653551,-0.01509966030059161,0.013375322962454203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.053263221801584756,-0.10785802414820914,0.4894890083565639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24301513671875,-1.178349609375,9.293873291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.1977813,4721,1664959703,185230819,Waveshare_Sense_HAT_B/IMU,-0.8115841345708534,-0.5838972516900283,-0.014788406910266267,0.013285142180895637,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.036751623043093484,-0.06924218834206018,0.4950816466457303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17595458984375,-1.074166259765625,9.335786132812501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.2099614,4722,1664959703,197523412,Waveshare_Sense_HAT_B/IMU,-0.8134219120101052,-0.5813345363375674,-0.014580112035118909,0.013504453193433715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0013315805450396189,-0.023968449810713142,0.510261664859182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1268566894531251,-0.9795629882812501,9.4507470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.2222626,4723,1664959703,209732155,Waveshare_Sense_HAT_B/IMU,-0.8153452923197817,-0.5786236451773299,-0.014436380203456022,0.014082700745605817,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04287689355027573,0.021305288720633902,0.5387574885230298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086141357421875,-0.91250244140625,9.557325439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.2344346,4724,1664959703,221963897,Waveshare_Sense_HAT_B/IMU,-0.8173438714569783,-0.5757752393669258,-0.014283351566208366,0.01509487965219602,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10066748920499519,0.06125270507182247,0.5651227833148142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09931396484375,-0.9196875,9.650731201171876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.246603,4725,1664959703,234202455,Waveshare_Sense_HAT_B/IMU,-0.8193569698156072,-0.5728715342184997,-0.014116826861375307,0.016525026356855793,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15552860766062748,0.0929443220437654,0.5747101632390995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24780517578125,-0.97477294921875,9.7668896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.2588093,4726,1664959703,246401624,Waveshare_Sense_HAT_B/IMU,-0.8214413058613041,-0.5698293790031811,-0.014112331293186226,0.018152188716399842,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16618125202094444,0.12916331286884303,0.6000101935948523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.390308837890625,-1.016685791015625,9.912985839843751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.2710416,4727,1664959703,258592071,Waveshare_Sense_HAT_B/IMU,-0.8236265766998495,-0.5666059086093963,-0.014323533720235303,0.01979502120162427,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14727280828138184,0.15819176875070673,0.6327670750028269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.483714599609375,-1.08015380859375,10.069859619140626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664959703.283304,4728,1664959703,270793037,Waveshare_Sense_HAT_B/IMU,-0.8259592801938337,-0.5631362335769903,-0.014618688732011704,0.021334100266054992,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12117382959860531,0.15952334929574635,0.6785734457521898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5843054199218751,-1.2166699218750001,10.202783203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
